--------------------epoch: 0--------------------
Training start ...
*[Iter]: 022 [Acc@1]: 55.469%  [Acc@5]: 76.562%  [Loss]: 1.85595.
*[Iter]: 023 [Acc@1]: 51.562%  [Acc@5]: 75.000%  [Loss]: 1.93970.
*[Iter]: 024 [Acc@1]: 51.562%  [Acc@5]: 78.125%  [Loss]: 1.92411.
*[Iter]: 025 [Acc@1]: 55.469%  [Acc@5]: 81.250%  [Loss]: 1.84271.
*[Iter]: 026 [Acc@1]: 53.906%  [Acc@5]: 82.031%  [Loss]: 1.64671.
*[Iter]: 027 [Acc@1]: 48.438%  [Acc@5]: 80.469%  [Loss]: 1.90703.
*[Iter]: 028 [Acc@1]: 57.031%  [Acc@5]: 76.562%  [Loss]: 1.82178.
*[Iter]: 029 [Acc@1]: 45.312%  [Acc@5]: 80.469%  [Loss]: 1.91348.
*[Iter]: 030 [Acc@1]: 59.375%  [Acc@5]: 80.469%  [Loss]: 1.82143.
*[Iter]: 031 [Acc@1]: 52.344%  [Acc@5]: 75.000%  [Loss]: 1.89930.
*[Iter]: 032 [Acc@1]: 53.906%  [Acc@5]: 75.000%  [Loss]: 1.83327.
*[Iter]: 033 [Acc@1]: 50.781%  [Acc@5]: 76.562%  [Loss]: 1.98345.
*[Iter]: 034 [Acc@1]: 50.781%  [Acc@5]: 75.000%  [Loss]: 1.93796.
*[Iter]: 035 [Acc@1]: 50.000%  [Acc@5]: 76.562%  [Loss]: 1.92716.
*[Iter]: 036 [Acc@1]: 50.781%  [Acc@5]: 78.125%  [Loss]: 1.97701.
*[Iter]: 037 [Acc@1]: 50.781%  [Acc@5]: 80.469%  [Loss]: 1.86854.
*[Iter]: 038 [Acc@1]: 46.875%  [Acc@5]: 77.344%  [Loss]: 2.10956.
*[Iter]: 039 [Acc@1]: 41.406%  [Acc@5]: 71.094%  [Loss]: 2.14609.
*[Iter]: 040 [Acc@1]: 51.562%  [Acc@5]: 78.906%  [Loss]: 1.78504.
*[Iter]: 041 [Acc@1]: 52.344%  [Acc@5]: 82.031%  [Loss]: 1.90085.
*[Iter]: 042 [Acc@1]: 54.688%  [Acc@5]: 79.688%  [Loss]: 1.86058.
*[Iter]: 043 [Acc@1]: 51.562%  [Acc@5]: 77.344%  [Loss]: 1.95824.
*[Iter]: 044 [Acc@1]: 46.875%  [Acc@5]: 76.562%  [Loss]: 1.99280.
*[Iter]: 045 [Acc@1]: 49.219%  [Acc@5]: 76.562%  [Loss]: 2.00032.
*[Iter]: 046 [Acc@1]: 50.000%  [Acc@5]: 76.562%  [Loss]: 1.91574.
*[Iter]: 047 [Acc@1]: 53.125%  [Acc@5]: 81.250%  [Loss]: 1.87515.
*[Iter]: 048 [Acc@1]: 43.750%  [Acc@5]: 71.875%  [Loss]: 2.21454.
*[Iter]: 049 [Acc@1]: 47.656%  [Acc@5]: 68.750%  [Loss]: 2.17483.
*[Iter]: 050 [Acc@1]: 55.469%  [Acc@5]: 71.875%  [Loss]: 1.96374.
*[Iter]: 051 [Acc@1]: 51.562%  [Acc@5]: 79.688%  [Loss]: 1.85971.
*[Iter]: 052 [Acc@1]: 50.000%  [Acc@5]: 81.250%  [Loss]: 1.79190.
*[Iter]: 053 [Acc@1]: 50.000%  [Acc@5]: 81.250%  [Loss]: 1.89120.
*[Iter]: 054 [Acc@1]: 53.125%  [Acc@5]: 82.812%  [Loss]: 1.81639.
*[Iter]: 055 [Acc@1]: 51.562%  [Acc@5]: 74.219%  [Loss]: 2.04554.
*[Iter]: 056 [Acc@1]: 59.375%  [Acc@5]: 77.344%  [Loss]: 1.80048.
*[Iter]: 057 [Acc@1]: 58.594%  [Acc@5]: 80.469%  [Loss]: 1.67560.
*[Iter]: 058 [Acc@1]: 50.000%  [Acc@5]: 78.125%  [Loss]: 1.96210.
*[Iter]: 059 [Acc@1]: 53.125%  [Acc@5]: 87.500%  [Loss]: 1.72330.
*[Iter]: 060 [Acc@1]: 48.438%  [Acc@5]: 75.781%  [Loss]: 2.04055.
*[Iter]: 061 [Acc@1]: 61.719%  [Acc@5]: 84.375%  [Loss]: 1.60667.
*[Iter]: 062 [Acc@1]: 50.000%  [Acc@5]: 74.219%  [Loss]: 1.96009.
*[Iter]: 063 [Acc@1]: 47.656%  [Acc@5]: 72.656%  [Loss]: 2.05280.
*[Iter]: 064 [Acc@1]: 46.875%  [Acc@5]: 75.000%  [Loss]: 2.12509.
*[Iter]: 065 [Acc@1]: 50.000%  [Acc@5]: 80.469%  [Loss]: 1.94026.
*[Iter]: 066 [Acc@1]: 56.250%  [Acc@5]: 78.125%  [Loss]: 1.84055.
*[Iter]: 067 [Acc@1]: 51.562%  [Acc@5]: 77.344%  [Loss]: 2.00641.
*[Iter]: 068 [Acc@1]: 52.344%  [Acc@5]: 82.031%  [Loss]: 1.79302.
*[Iter]: 069 [Acc@1]: 52.344%  [Acc@5]: 75.000%  [Loss]: 1.97748.
*[Iter]: 070 [Acc@1]: 55.469%  [Acc@5]: 73.438%  [Loss]: 1.90716.
*[Iter]: 071 [Acc@1]: 49.219%  [Acc@5]: 78.125%  [Loss]: 1.96860.
*[Iter]: 072 [Acc@1]: 54.688%  [Acc@5]: 79.688%  [Loss]: 1.73083.
*[Iter]: 073 [Acc@1]: 50.000%  [Acc@5]: 79.688%  [Loss]: 2.00266.
*[Iter]: 074 [Acc@1]: 46.875%  [Acc@5]: 78.125%  [Loss]: 1.91617.
*[Iter]: 075 [Acc@1]: 53.906%  [Acc@5]: 79.688%  [Loss]: 1.81890.
*[Iter]: 076 [Acc@1]: 53.906%  [Acc@5]: 82.031%  [Loss]: 1.83157.
*[Iter]: 077 [Acc@1]: 46.875%  [Acc@5]: 74.219%  [Loss]: 2.09250.
*[Iter]: 078 [Acc@1]: 52.344%  [Acc@5]: 80.469%  [Loss]: 1.76932.
*[Iter]: 079 [Acc@1]: 49.219%  [Acc@5]: 80.469%  [Loss]: 1.96390.
*[Iter]: 080 [Acc@1]: 59.375%  [Acc@5]: 82.031%  [Loss]: 1.63473.
*[Iter]: 081 [Acc@1]: 50.781%  [Acc@5]: 77.344%  [Loss]: 1.79286.
*[Iter]: 082 [Acc@1]: 50.781%  [Acc@5]: 80.469%  [Loss]: 1.87579.
*[Iter]: 083 [Acc@1]: 44.531%  [Acc@5]: 81.250%  [Loss]: 1.98507.
*[Iter]: 084 [Acc@1]: 54.688%  [Acc@5]: 81.250%  [Loss]: 1.62072.
*[Iter]: 085 [Acc@1]: 53.125%  [Acc@5]: 83.594%  [Loss]: 1.68492.
*[Iter]: 086 [Acc@1]: 52.344%  [Acc@5]: 81.250%  [Loss]: 1.87866.
*[Iter]: 087 [Acc@1]: 45.312%  [Acc@5]: 78.125%  [Loss]: 1.98143.
*[Iter]: 088 [Acc@1]: 59.375%  [Acc@5]: 82.031%  [Loss]: 1.77358.
*[Iter]: 089 [Acc@1]: 58.594%  [Acc@5]: 79.688%  [Loss]: 1.78450.
*[Iter]: 090 [Acc@1]: 54.688%  [Acc@5]: 74.219%  [Loss]: 1.90733.
*[Iter]: 091 [Acc@1]: 60.938%  [Acc@5]: 84.375%  [Loss]: 1.66134.
*[Iter]: 092 [Acc@1]: 49.219%  [Acc@5]: 82.812%  [Loss]: 1.79255.
*[Iter]: 093 [Acc@1]: 59.375%  [Acc@5]: 81.250%  [Loss]: 1.77725.
*[Iter]: 094 [Acc@1]: 53.125%  [Acc@5]: 80.469%  [Loss]: 1.79435.
*[Iter]: 095 [Acc@1]: 46.875%  [Acc@5]: 75.781%  [Loss]: 1.97370.
*[Iter]: 096 [Acc@1]: 46.875%  [Acc@5]: 80.469%  [Loss]: 1.98452.
*[Iter]: 097 [Acc@1]: 55.469%  [Acc@5]: 77.344%  [Loss]: 2.00078.
*[Iter]: 098 [Acc@1]: 53.906%  [Acc@5]: 78.125%  [Loss]: 1.83245.
*[Iter]: 099 [Acc@1]: 55.469%  [Acc@5]: 82.031%  [Loss]: 1.88107.
*[Iter]: 100 [Acc@1]: 53.906%  [Acc@5]: 78.906%  [Loss]: 1.75606.
*[Iter]: 101 [Acc@1]: 51.562%  [Acc@5]: 79.688%  [Loss]: 1.71261.
*[Iter]: 102 [Acc@1]: 50.000%  [Acc@5]: 75.000%  [Loss]: 1.93644.
*[Iter]: 103 [Acc@1]: 49.219%  [Acc@5]: 73.438%  [Loss]: 2.15924.
*[Iter]: 104 [Acc@1]: 54.688%  [Acc@5]: 82.031%  [Loss]: 1.83900.
*[Iter]: 105 [Acc@1]: 54.688%  [Acc@5]: 83.594%  [Loss]: 1.78762.
*[Iter]: 106 [Acc@1]: 54.688%  [Acc@5]: 85.938%  [Loss]: 1.67814.
*[Iter]: 107 [Acc@1]: 55.469%  [Acc@5]: 85.938%  [Loss]: 1.61471.
*[Iter]: 108 [Acc@1]: 49.219%  [Acc@5]: 79.688%  [Loss]: 1.87050.
*[Iter]: 109 [Acc@1]: 48.438%  [Acc@5]: 78.125%  [Loss]: 2.08069.
*[Iter]: 110 [Acc@1]: 63.281%  [Acc@5]: 82.031%  [Loss]: 1.41279.
*[Iter]: 111 [Acc@1]: 45.312%  [Acc@5]: 75.000%  [Loss]: 2.05678.
*[Iter]: 112 [Acc@1]: 45.312%  [Acc@5]: 72.656%  [Loss]: 2.23314.
*[Iter]: 113 [Acc@1]: 61.719%  [Acc@5]: 85.938%  [Loss]: 1.52993.
*[Iter]: 114 [Acc@1]: 43.750%  [Acc@5]: 74.219%  [Loss]: 2.08143.
*[Iter]: 115 [Acc@1]: 45.312%  [Acc@5]: 71.875%  [Loss]: 2.16259.
*[Iter]: 116 [Acc@1]: 49.219%  [Acc@5]: 75.781%  [Loss]: 1.99175.
*[Iter]: 117 [Acc@1]: 51.562%  [Acc@5]: 75.000%  [Loss]: 2.04167.
*[Iter]: 118 [Acc@1]: 52.344%  [Acc@5]: 77.344%  [Loss]: 1.95385.
*[Iter]: 119 [Acc@1]: 48.438%  [Acc@5]: 75.000%  [Loss]: 2.04976.
*[Iter]: 120 [Acc@1]: 54.688%  [Acc@5]: 81.250%  [Loss]: 1.74807.
*[Iter]: 121 [Acc@1]: 52.344%  [Acc@5]: 82.031%  [Loss]: 1.83015.
*[Iter]: 122 [Acc@1]: 59.375%  [Acc@5]: 83.594%  [Loss]: 1.76425.
*[Iter]: 123 [Acc@1]: 49.219%  [Acc@5]: 75.000%  [Loss]: 2.13511.
*[Iter]: 124 [Acc@1]: 42.969%  [Acc@5]: 78.906%  [Loss]: 2.02414.
*[Iter]: 125 [Acc@1]: 50.000%  [Acc@5]: 82.812%  [Loss]: 1.92368.
*[Iter]: 126 [Acc@1]: 53.125%  [Acc@5]: 77.344%  [Loss]: 1.84422.
*[Iter]: 127 [Acc@1]: 51.562%  [Acc@5]: 75.000%  [Loss]: 2.02408.
*[Iter]: 128 [Acc@1]: 46.094%  [Acc@5]: 76.562%  [Loss]: 1.98530.
*[Iter]: 129 [Acc@1]: 59.375%  [Acc@5]: 77.344%  [Loss]: 1.70652.
*[Iter]: 130 [Acc@1]: 58.594%  [Acc@5]: 79.688%  [Loss]: 1.65883.
*[Iter]: 131 [Acc@1]: 50.781%  [Acc@5]: 77.344%  [Loss]: 1.85532.
*[Iter]: 132 [Acc@1]: 59.375%  [Acc@5]: 78.906%  [Loss]: 1.67970.
*[Iter]: 133 [Acc@1]: 46.875%  [Acc@5]: 75.781%  [Loss]: 2.19977.
*[Iter]: 134 [Acc@1]: 47.656%  [Acc@5]: 75.000%  [Loss]: 2.07537.
*[Iter]: 135 [Acc@1]: 43.750%  [Acc@5]: 71.875%  [Loss]: 2.02121.
*[Iter]: 136 [Acc@1]: 46.875%  [Acc@5]: 77.344%  [Loss]: 2.00508.
*[Iter]: 137 [Acc@1]: 31.579%  [Acc@5]: 57.895%  [Loss]: 2.77571.
Wait for validation ...
* Acc@1 17.261% Acc@5 29.571%.
* Best Prec@1: 19.307%
--------------------epoch: 30--------------------
Training start ...
*[Iter]: 000 [Acc@1]: 57.031%  [Acc@5]: 82.031%  [Loss]: 1.71968.
*[Iter]: 001 [Acc@1]: 53.125%  [Acc@5]: 80.469%  [Loss]: 1.84180.
*[Iter]: 002 [Acc@1]: 52.344%  [Acc@5]: 75.781%  [Loss]: 1.94996.
*[Iter]: 003 [Acc@1]: 46.094%  [Acc@5]: 73.438%  [Loss]: 2.15812.
*[Iter]: 004 [Acc@1]: 50.000%  [Acc@5]: 70.312%  [Loss]: 2.19354.
*[Iter]: 005 [Acc@1]: 46.094%  [Acc@5]: 81.250%  [Loss]: 1.98563.
*[Iter]: 006 [Acc@1]: 46.875%  [Acc@5]: 77.344%  [Loss]: 2.11477.
*[Iter]: 007 [Acc@1]: 50.000%  [Acc@5]: 75.781%  [Loss]: 1.97368.
*[Iter]: 008 [Acc@1]: 50.000%  [Acc@5]: 73.438%  [Loss]: 2.05186.
*[Iter]: 009 [Acc@1]: 50.781%  [Acc@5]: 78.125%  [Loss]: 1.94819.
*[Iter]: 010 [Acc@1]: 51.562%  [Acc@5]: 79.688%  [Loss]: 1.85105.
*[Iter]: 011 [Acc@1]: 52.344%  [Acc@5]: 76.562%  [Loss]: 1.91069.
*[Iter]: 012 [Acc@1]: 46.094%  [Acc@5]: 78.125%  [Loss]: 2.02245.
*[Iter]: 013 [Acc@1]: 43.750%  [Acc@5]: 75.781%  [Loss]: 2.18697.
*[Iter]: 014 [Acc@1]: 46.094%  [Acc@5]: 75.781%  [Loss]: 2.05702.
*[Iter]: 015 [Acc@1]: 51.562%  [Acc@5]: 83.594%  [Loss]: 1.73239.
*[Iter]: 016 [Acc@1]: 50.000%  [Acc@5]: 79.688%  [Loss]: 1.86051.
*[Iter]: 017 [Acc@1]: 50.000%  [Acc@5]: 81.250%  [Loss]: 1.89891.
*[Iter]: 018 [Acc@1]: 52.344%  [Acc@5]: 78.125%  [Loss]: 1.89250.
*[Iter]: 019 [Acc@1]: 50.781%  [Acc@5]: 78.125%  [Loss]: 1.95412.
*[Iter]: 020 [Acc@1]: 45.312%  [Acc@5]: 70.312%  [Loss]: 2.06515.
*[Iter]: 021 [Acc@1]: 48.438%  [Acc@5]: 75.781%  [Loss]: 2.01087.
*[Iter]: 022 [Acc@1]: 46.875%  [Acc@5]: 76.562%  [Loss]: 2.12345.
*[Iter]: 023 [Acc@1]: 52.344%  [Acc@5]: 81.250%  [Loss]: 1.78052.
*[Iter]: 024 [Acc@1]: 51.562%  [Acc@5]: 78.125%  [Loss]: 1.95485.
*[Iter]: 025 [Acc@1]: 56.250%  [Acc@5]: 84.375%  [Loss]: 1.67507.
*[Iter]: 026 [Acc@1]: 56.250%  [Acc@5]: 80.469%  [Loss]: 1.77648.
*[Iter]: 027 [Acc@1]: 50.000%  [Acc@5]: 79.688%  [Loss]: 1.87932.
*[Iter]: 028 [Acc@1]: 49.219%  [Acc@5]: 71.875%  [Loss]: 2.10110.
*[Iter]: 029 [Acc@1]: 62.500%  [Acc@5]: 82.812%  [Loss]: 1.66718.
*[Iter]: 030 [Acc@1]: 55.469%  [Acc@5]: 82.031%  [Loss]: 1.73590.
*[Iter]: 031 [Acc@1]: 50.000%  [Acc@5]: 78.906%  [Loss]: 1.88461.
*[Iter]: 032 [Acc@1]: 57.031%  [Acc@5]: 84.375%  [Loss]: 1.62866.
*[Iter]: 033 [Acc@1]: 48.438%  [Acc@5]: 73.438%  [Loss]: 2.12680.
*[Iter]: 034 [Acc@1]: 59.375%  [Acc@5]: 81.250%  [Loss]: 1.67668.
*[Iter]: 035 [Acc@1]: 56.250%  [Acc@5]: 77.344%  [Loss]: 1.70537.
*[Iter]: 036 [Acc@1]: 49.219%  [Acc@5]: 78.125%  [Loss]: 2.03143.
*[Iter]: 037 [Acc@1]: 59.375%  [Acc@5]: 81.250%  [Loss]: 1.68690.
*[Iter]: 038 [Acc@1]: 45.312%  [Acc@5]: 74.219%  [Loss]: 2.21413.
*[Iter]: 039 [Acc@1]: 54.688%  [Acc@5]: 82.812%  [Loss]: 1.71762.
*[Iter]: 040 [Acc@1]: 54.688%  [Acc@5]: 79.688%  [Loss]: 1.85515.
*[Iter]: 041 [Acc@1]: 55.469%  [Acc@5]: 75.781%  [Loss]: 1.91160.
*[Iter]: 042 [Acc@1]: 52.344%  [Acc@5]: 78.125%  [Loss]: 1.90889.
*[Iter]: 043 [Acc@1]: 55.469%  [Acc@5]: 77.344%  [Loss]: 1.73619.
*[Iter]: 044 [Acc@1]: 41.406%  [Acc@5]: 78.125%  [Loss]: 2.10418.
*[Iter]: 045 [Acc@1]: 57.031%  [Acc@5]: 83.594%  [Loss]: 1.78377.
*[Iter]: 046 [Acc@1]: 52.344%  [Acc@5]: 85.156%  [Loss]: 1.69209.
*[Iter]: 047 [Acc@1]: 46.094%  [Acc@5]: 77.344%  [Loss]: 2.10557.
*[Iter]: 048 [Acc@1]: 47.656%  [Acc@5]: 75.000%  [Loss]: 2.01941.
*[Iter]: 049 [Acc@1]: 51.562%  [Acc@5]: 82.812%  [Loss]: 1.86112.
*[Iter]: 050 [Acc@1]: 53.125%  [Acc@5]: 79.688%  [Loss]: 1.87862.
*[Iter]: 051 [Acc@1]: 52.344%  [Acc@5]: 78.125%  [Loss]: 2.01620.
*[Iter]: 052 [Acc@1]: 46.875%  [Acc@5]: 81.250%  [Loss]: 1.99127.
*[Iter]: 053 [Acc@1]: 50.781%  [Acc@5]: 82.812%  [Loss]: 1.82914.
*[Iter]: 054 [Acc@1]: 53.125%  [Acc@5]: 82.812%  [Loss]: 1.70900.
*[Iter]: 055 [Acc@1]: 47.656%  [Acc@5]: 78.125%  [Loss]: 1.99577.
*[Iter]: 056 [Acc@1]: 62.500%  [Acc@5]: 81.250%  [Loss]: 1.55060.
*[Iter]: 057 [Acc@1]: 58.594%  [Acc@5]: 80.469%  [Loss]: 1.73988.
*[Iter]: 058 [Acc@1]: 60.156%  [Acc@5]: 80.469%  [Loss]: 1.68499.
*[Iter]: 059 [Acc@1]: 45.312%  [Acc@5]: 71.875%  [Loss]: 2.24903.
*[Iter]: 060 [Acc@1]: 57.031%  [Acc@5]: 81.250%  [Loss]: 1.58352.
*[Iter]: 061 [Acc@1]: 54.688%  [Acc@5]: 82.031%  [Loss]: 1.65453.
*[Iter]: 062 [Acc@1]: 52.344%  [Acc@5]: 85.938%  [Loss]: 1.79944.
*[Iter]: 063 [Acc@1]: 57.031%  [Acc@5]: 81.250%  [Loss]: 1.64722.
*[Iter]: 064 [Acc@1]: 58.594%  [Acc@5]: 80.469%  [Loss]: 1.74573.
*[Iter]: 065 [Acc@1]: 51.562%  [Acc@5]: 76.562%  [Loss]: 1.95275.
*[Iter]: 066 [Acc@1]: 49.219%  [Acc@5]: 74.219%  [Loss]: 2.04412.
*[Iter]: 067 [Acc@1]: 55.469%  [Acc@5]: 79.688%  [Loss]: 1.89438.
*[Iter]: 068 [Acc@1]: 58.594%  [Acc@5]: 82.031%  [Loss]: 1.75109.
*[Iter]: 069 [Acc@1]: 51.562%  [Acc@5]: 76.562%  [Loss]: 1.74624.
*[Iter]: 070 [Acc@1]: 58.594%  [Acc@5]: 81.250%  [Loss]: 1.76547.
*[Iter]: 071 [Acc@1]: 56.250%  [Acc@5]: 84.375%  [Loss]: 1.51611.
*[Iter]: 072 [Acc@1]: 50.000%  [Acc@5]: 78.125%  [Loss]: 1.84195.
*[Iter]: 073 [Acc@1]: 54.688%  [Acc@5]: 80.469%  [Loss]: 1.77638.
*[Iter]: 074 [Acc@1]: 55.469%  [Acc@5]: 79.688%  [Loss]: 1.89741.
*[Iter]: 075 [Acc@1]: 56.250%  [Acc@5]: 78.125%  [Loss]: 1.86002.
*[Iter]: 076 [Acc@1]: 58.594%  [Acc@5]: 78.125%  [Loss]: 1.85169.
*[Iter]: 077 [Acc@1]: 50.000%  [Acc@5]: 77.344%  [Loss]: 2.01156.
*[Iter]: 078 [Acc@1]: 55.469%  [Acc@5]: 76.562%  [Loss]: 1.95673.
*[Iter]: 079 [Acc@1]: 48.438%  [Acc@5]: 76.562%  [Loss]: 2.09023.
*[Iter]: 080 [Acc@1]: 46.875%  [Acc@5]: 75.781%  [Loss]: 1.93452.
*[Iter]: 081 [Acc@1]: 51.562%  [Acc@5]: 78.125%  [Loss]: 1.92780.
*[Iter]: 082 [Acc@1]: 51.562%  [Acc@5]: 77.344%  [Loss]: 1.90715.
*[Iter]: 083 [Acc@1]: 46.875%  [Acc@5]: 78.125%  [Loss]: 1.98874.
*[Iter]: 084 [Acc@1]: 52.344%  [Acc@5]: 80.469%  [Loss]: 1.87904.
*[Iter]: 085 [Acc@1]: 53.906%  [Acc@5]: 82.031%  [Loss]: 1.77293.
*[Iter]: 086 [Acc@1]: 57.812%  [Acc@5]: 79.688%  [Loss]: 1.78451.
*[Iter]: 087 [Acc@1]: 46.094%  [Acc@5]: 77.344%  [Loss]: 1.99223.
*[Iter]: 088 [Acc@1]: 53.906%  [Acc@5]: 88.281%  [Loss]: 1.60250.
*[Iter]: 089 [Acc@1]: 50.000%  [Acc@5]: 75.781%  [Loss]: 1.90950.
*[Iter]: 090 [Acc@1]: 50.781%  [Acc@5]: 83.594%  [Loss]: 1.75552.
*[Iter]: 091 [Acc@1]: 57.031%  [Acc@5]: 85.156%  [Loss]: 1.59525.
*[Iter]: 092 [Acc@1]: 52.344%  [Acc@5]: 82.812%  [Loss]: 1.81868.
*[Iter]: 093 [Acc@1]: 53.906%  [Acc@5]: 83.594%  [Loss]: 1.74667.
*[Iter]: 094 [Acc@1]: 57.031%  [Acc@5]: 80.469%  [Loss]: 1.76419.
*[Iter]: 095 [Acc@1]: 56.250%  [Acc@5]: 78.906%  [Loss]: 1.67929.
*[Iter]: 096 [Acc@1]: 60.156%  [Acc@5]: 81.250%  [Loss]: 1.60584.
*[Iter]: 097 [Acc@1]: 53.125%  [Acc@5]: 78.906%  [Loss]: 1.91719.
*[Iter]: 098 [Acc@1]: 53.906%  [Acc@5]: 78.906%  [Loss]: 1.95192.
*[Iter]: 099 [Acc@1]: 42.969%  [Acc@5]: 71.875%  [Loss]: 2.20415.
*[Iter]: 100 [Acc@1]: 55.469%  [Acc@5]: 78.125%  [Loss]: 1.84455.
*[Iter]: 101 [Acc@1]: 57.812%  [Acc@5]: 85.938%  [Loss]: 1.63061.
*[Iter]: 102 [Acc@1]: 56.250%  [Acc@5]: 77.344%  [Loss]: 1.80101.
*[Iter]: 103 [Acc@1]: 59.375%  [Acc@5]: 79.688%  [Loss]: 1.70185.
*[Iter]: 104 [Acc@1]: 50.781%  [Acc@5]: 75.000%  [Loss]: 1.92484.
*[Iter]: 105 [Acc@1]: 53.125%  [Acc@5]: 82.812%  [Loss]: 1.77814.
*[Iter]: 106 [Acc@1]: 51.562%  [Acc@5]: 71.875%  [Loss]: 2.06759.
*[Iter]: 107 [Acc@1]: 54.688%  [Acc@5]: 84.375%  [Loss]: 1.79221.
*[Iter]: 108 [Acc@1]: 50.000%  [Acc@5]: 80.469%  [Loss]: 1.85584.
*[Iter]: 109 [Acc@1]: 57.031%  [Acc@5]: 81.250%  [Loss]: 1.68440.
*[Iter]: 110 [Acc@1]: 54.688%  [Acc@5]: 79.688%  [Loss]: 1.82606.
*[Iter]: 111 [Acc@1]: 53.906%  [Acc@5]: 79.688%  [Loss]: 1.73800.
*[Iter]: 112 [Acc@1]: 48.438%  [Acc@5]: 75.000%  [Loss]: 2.05520.
*[Iter]: 113 [Acc@1]: 49.219%  [Acc@5]: 72.656%  [Loss]: 2.12282.
*[Iter]: 114 [Acc@1]: 39.844%  [Acc@5]: 67.188%  [Loss]: 2.40834.
*[Iter]: 115 [Acc@1]: 47.656%  [Acc@5]: 80.469%  [Loss]: 1.83843.
*[Iter]: 116 [Acc@1]: 53.906%  [Acc@5]: 76.562%  [Loss]: 1.80278.
*[Iter]: 117 [Acc@1]: 53.906%  [Acc@5]: 77.344%  [Loss]: 1.96542.
*[Iter]: 118 [Acc@1]: 55.469%  [Acc@5]: 75.000%  [Loss]: 1.96140.
*[Iter]: 119 [Acc@1]: 58.594%  [Acc@5]: 77.344%  [Loss]: 1.76378.
*[Iter]: 120 [Acc@1]: 57.812%  [Acc@5]: 82.812%  [Loss]: 1.71611.
*[Iter]: 121 [Acc@1]: 46.094%  [Acc@5]: 71.094%  [Loss]: 2.25129.
*[Iter]: 122 [Acc@1]: 53.125%  [Acc@5]: 78.906%  [Loss]: 1.89805.
*[Iter]: 123 [Acc@1]: 47.656%  [Acc@5]: 79.688%  [Loss]: 1.99213.
*[Iter]: 124 [Acc@1]: 52.344%  [Acc@5]: 79.688%  [Loss]: 1.85792.
*[Iter]: 125 [Acc@1]: 53.906%  [Acc@5]: 71.875%  [Loss]: 1.96771.
*[Iter]: 126 [Acc@1]: 53.125%  [Acc@5]: 80.469%  [Loss]: 1.88230.
*[Iter]: 127 [Acc@1]: 54.688%  [Acc@5]: 82.031%  [Loss]: 1.72726.
*[Iter]: 128 [Acc@1]: 58.594%  [Acc@5]: 87.500%  [Loss]: 1.54933.
*[Iter]: 129 [Acc@1]: 59.375%  [Acc@5]: 81.250%  [Loss]: 1.68746.
*[Iter]: 130 [Acc@1]: 58.594%  [Acc@5]: 77.344%  [Loss]: 1.81660.
*[Iter]: 131 [Acc@1]: 56.250%  [Acc@5]: 75.781%  [Loss]: 1.79827.
*[Iter]: 132 [Acc@1]: 51.562%  [Acc@5]: 78.125%  [Loss]: 1.94166.
*[Iter]: 133 [Acc@1]: 54.688%  [Acc@5]: 81.250%  [Loss]: 1.75469.
*[Iter]: 134 [Acc@1]: 51.562%  [Acc@5]: 71.875%  [Loss]: 1.95563.
*[Iter]: 135 [Acc@1]: 60.938%  [Acc@5]: 84.375%  [Loss]: 1.52537.
*[Iter]: 136 [Acc@1]: 53.125%  [Acc@5]: 82.031%  [Loss]: 1.81584.
*[Iter]: 137 [Acc@1]: 47.368%  [Acc@5]: 63.158%  [Loss]: 2.12143.
Wait for validation ...
* Acc@1 15.578% Acc@5 27.756%.
* Best Prec@1: 19.307%
--------------------epoch: 31--------------------
Training start ...
*[Iter]: 000 [Acc@1]: 49.219%  [Acc@5]: 80.469%  [Loss]: 1.73820.
*[Iter]: 001 [Acc@1]: 52.344%  [Acc@5]: 83.594%  [Loss]: 1.71833.
*[Iter]: 002 [Acc@1]: 48.438%  [Acc@5]: 71.094%  [Loss]: 2.25141.
*[Iter]: 003 [Acc@1]: 44.531%  [Acc@5]: 68.750%  [Loss]: 2.38735.
*[Iter]: 004 [Acc@1]: 50.781%  [Acc@5]: 77.344%  [Loss]: 2.03509.
*[Iter]: 005 [Acc@1]: 51.562%  [Acc@5]: 78.125%  [Loss]: 2.12593.
*[Iter]: 006 [Acc@1]: 45.312%  [Acc@5]: 78.906%  [Loss]: 2.06722.
*[Iter]: 007 [Acc@1]: 55.469%  [Acc@5]: 81.250%  [Loss]: 1.67288.
*[Iter]: 008 [Acc@1]: 53.125%  [Acc@5]: 78.906%  [Loss]: 1.96805.
*[Iter]: 009 [Acc@1]: 52.344%  [Acc@5]: 78.125%  [Loss]: 2.01757.
*[Iter]: 010 [Acc@1]: 52.344%  [Acc@5]: 77.344%  [Loss]: 1.90403.
*[Iter]: 011 [Acc@1]: 57.031%  [Acc@5]: 76.562%  [Loss]: 1.74151.
*[Iter]: 012 [Acc@1]: 54.688%  [Acc@5]: 82.812%  [Loss]: 1.85593.
*[Iter]: 013 [Acc@1]: 54.688%  [Acc@5]: 79.688%  [Loss]: 1.83022.
*[Iter]: 014 [Acc@1]: 48.438%  [Acc@5]: 77.344%  [Loss]: 2.17141.
*[Iter]: 015 [Acc@1]: 54.688%  [Acc@5]: 80.469%  [Loss]: 1.79788.
*[Iter]: 016 [Acc@1]: 46.094%  [Acc@5]: 74.219%  [Loss]: 1.93158.
